,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2019-11-07 16:00:00,811.7586206896552,9234.0,1584.8148148148148,11398.0,4981.0,7466.62,9208.22,71578.0,5230.51,1254.8,31175.0,12195.0,63346.0,48680.0,5917.28,2334.0,6083.0,4254.0,42848.0,1693.66,553.0,1058.0,413.0,954.1724137931034,17080.0,20738.94,24308.28,6677.5,8181.0,5289.0,20740.0,1833.06,3855.0,940.2666666666667
2019-11-07 17:00:00,813.7241379310345,9114.0,1575.3086419753088,11688.0,4954.0,7627.97,8979.76,71394.0,5097.18,1212.2,32972.0,12196.0,67675.0,50553.0,5909.42,2320.0,5986.0,4587.0,42302.0,1638.92,585.0,1019.0,414.0,956.4827586206897,16494.0,20584.65,23926.54,6840.1,8133.0,5217.0,20443.0,1823.28,3805.0,927.4666666666667
2019-11-07 18:00:00,809.7931034482759,8562.0,1553.5802469135804,11292.0,4762.0,7569.23,8887.79,69553.0,4789.59,1170.9,33882.0,11938.0,67673.0,49580.0,5836.83,2288.0,5893.0,4638.0,41362.0,1602.57,592.0,970.0,412.0,951.8620689655172,15957.0,20346.91,23663.16,7206.5,7923.0,5178.0,19857.0,1799.65,3773.0,920.5333333333334
2019-11-07 19:00:00,794.0689655172414,8015.0,1522.3456790123457,10649.0,4499.0,7267.15,8527.94,65092.0,4495.65,1109.2,34102.0,11381.0,63568.0,47876.0,5460.37,2242.0,5715.0,4432.0,39003.0,1494.11,548.0,910.0,404.0,933.3793103448276,15236.0,19937.83,23020.53,7279.6,7567.0,5040.0,19222.0,1716.68,3674.0,896.0
2019-11-07 20:00:00,762.6206896551724,7397.0,1482.962962962963,10261.0,4283.0,6862.19,8046.49,61093.0,4200.24,1027.5,32730.0,11443.0,59917.0,45346.0,4967.06,2184.0,5482.0,4207.0,36063.0,1346.92,505.0,833.0,388.0,896.4137931034483,14305.0,19610.23,21464.83,7045.0,6927.0,4897.0,18389.0,1569.23,3427.0,870.5777777777778
2019-11-07 21:00:00,735.1034482758621,7136.0,1350.5555555555557,10251.0,3960.0,6474.76,7563.12,57483.0,3867.14,933.9,29956.0,11146.0,60093.0,41850.0,4624.81,1989.0,5195.0,3963.0,32263.0,1223.35,508.0,751.0,374.0,864.0689655172414,13303.0,19030.3,19814.2,6696.9,6461.0,4697.0,17438.0,1466.37,3227.0,835.0222222222222
2019-11-07 22:00:00,721.344827586207,6565.0,1184.1975308641975,10063.0,3680.0,6340.19,7099.58,53087.0,3578.32,865.2,27598.0,10720.0,60637.0,37289.0,4246.44,1744.0,4923.0,3605.0,29106.0,1142.73,478.0,679.0,367.0,847.8965517241379,12519.0,18217.31,18493.25,6221.1,6191.0,4503.0,16452.0,1356.73,3081.0,800.5333333333334
2019-11-07 23:00:00,646.6551724137931,6267.0,1062.6543209876543,9209.0,3474.0,6169.1,6779.47,49682.0,3394.95,827.2,25964.0,10451.0,57358.0,33071.0,3969.16,1565.0,4565.0,3345.0,26522.0,1101.76,452.0,640.0,329.0,760.1034482758621,11885.0,17652.18,17481.63,5598.4,5993.06,4184.0,15751.0,1248.09,2963.0,743.8222222222222
2019-11-08 00:00:00,581.7931034482759,5982.0,983.2098765432099,8677.0,3334.0,6070.65,6779.36,48449.0,3294.02,808.8,24511.0,10293.0,54683.0,31810.0,3855.38,1448.0,4330.0,3089.0,24802.0,1082.49,434.0,627.0,296.0,683.8620689655172,11433.0,17307.66,16964.45,5106.1,5887.0,3757.0,15618.0,1190.56,2844.0,667.9111111111112
2019-11-08 01:00:00,546.4137931034484,5896.0,941.7901234567902,8614.0,3315.0,6444.46,6667.98,47329.0,3241.98,797.6,23642.0,10247.0,53205.0,30426.0,3784.21,1387.0,4170.0,2869.0,23899.0,1080.34,408.0,623.0,278.0,642.2758620689655,11227.0,17124.2,16625.33,4811.6,5847.0,3470.0,15485.0,1181.8,2821.0,616.8888888888889
2019-11-08 02:00:00,522.8275862068966,5801.0,940.4320987654321,8456.0,3351.0,6581.77,6570.53,47745.0,3232.53,807.2,23213.0,10390.0,51346.0,28450.0,3791.15,1385.0,4131.0,2747.0,23523.0,1097.85,424.0,630.0,266.0,614.551724137931,11205.0,17091.59,16684.11,4704.2,5891.0,3368.0,15352.0,1176.53,2836.0,598.7555555555556
2019-11-08 03:00:00,514.9655172413793,5998.0,963.5185185185186,8509.0,3477.0,6579.98,6765.71,49519.0,3304.51,851.3,23139.0,10866.0,51115.0,27384.0,3933.85,1419.0,4257.0,2707.0,23944.0,1171.75,428.0,674.0,262.0,605.3103448275862,11263.0,17266.07,16940.98,4656.8,6031.0,3364.0,15498.0,1225.45,2921.0,598.0444444444445
2019-11-08 04:00:00,532.6551724137931,6631.0,1059.9382716049383,9103.0,3891.0,6505.98,7289.22,53214.0,3564.43,980.7,23764.0,11637.0,53616.0,27494.0,4277.79,1561.0,4623.0,2721.0,25497.0,1397.22,454.0,803.0,271.0,626.1034482758621,11739.0,17832.65,17818.58,4644.1,6537.0,3605.0,16320.0,1317.14,3106.0,640.8888888888889
2019-11-08 05:00:00,589.6551724137931,7856.0,1273.1481481481483,10232.0,4299.0,6448.84,8453.95,61777.0,4109.95,1132.3,26243.0,11986.0,59722.0,29906.0,4785.62,1875.0,5303.0,2785.0,30478.0,1576.67,476.0,934.0,300.0,693.1034482758621,13221.0,19244.77,20409.88,4651.6,7072.0,4031.0,18359.0,1598.04,3540.0,716.6222222222223
2019-11-08 06:00:00,670.2413793103449,8730.0,1413.0246913580247,11301.0,4527.0,6672.02,8870.29,67251.0,4686.25,1214.3,29795.0,11991.0,65382.0,32756.0,5208.15,2081.0,5599.0,3073.0,36028.0,1670.88,545.0,1021.0,341.0,787.8275862068965,14944.0,20869.34,22200.84,4990.7,7345.0,4476.0,19830.0,1785.36,3726.0,795.7333333333333
2019-11-08 07:00:00,711.5172413793103,8955.0,1484.320987654321,11378.0,4602.0,7294.93,9025.48,68807.0,4770.98,1245.7,31811.0,11987.0,66858.0,37400.0,5438.67,2186.0,5683.0,3646.0,39994.0,1708.38,586.0,1055.0,362.0,836.3448275862069,15658.0,21197.02,23083.5,5609.7,7444.0,4742.0,20220.0,1840.34,3817.0,843.0222222222222
2019-11-08 08:00:00,739.0344827586207,8949.0,1499.2592592592594,11441.0,4537.0,7702.37,9125.09,70098.0,4884.59,1228.5,32892.0,11908.0,67410.0,40830.0,5588.44,2208.0,5750.0,3981.0,41373.0,1732.72,606.0,1038.0,376.0,868.6896551724137,15487.0,21164.45,23113.33,6459.6,7345.0,4762.0,19961.0,1780.42,3855.0,846.5777777777778
2019-11-08 09:00:00,750.8275862068966,8962.0,1482.962962962963,11307.0,4509.0,7835.56,9035.88,70364.0,4941.01,1213.6,33131.0,11853.0,67077.0,43546.0,5678.87,2184.0,5774.0,4090.0,41366.0,1720.81,608.0,1021.0,382.0,882.551724137931,14814.0,21004.85,22944.85,6649.6,7225.12,4687.0,20112.0,1763.47,3781.0,833.2444444444445
2019-11-08 10:00:00,752.7931034482759,8897.0,1512.1604938271605,11323.0,4334.0,7976.64,9030.24,71337.0,4856.25,1192.2,33201.0,11905.0,66661.0,43360.0,5688.17,2227.0,5810.0,4099.0,41549.0,1691.35,592.0,989.0,383.0,884.8620689655172,14303.0,20991.87,23126.14,6650.6,7263.19,4670.0,19981.0,1804.33,3813.0,830.2222222222223
2019-11-08 11:00:00,737.0689655172414,8611.0,1511.4814814814815,11034.0,4301.0,8041.82,9080.98,70535.0,4752.28,1212.0,33283.0,11809.0,66463.0,42772.0,5649.17,2226.0,5829.0,4080.0,39289.0,1696.98,585.0,1013.0,375.0,866.3793103448276,13943.0,20664.41,23207.23,6740.9,7305.46,4592.0,19618.0,1799.47,3815.0,816.3555555555556
2019-11-08 12:00:00,715.4482758620691,8474.0,1482.283950617284,11034.0,4297.0,7803.16,9005.99,69358.0,4587.57,1196.4,32992.0,11689.0,64784.0,42772.0,5428.36,2183.0,5805.0,4037.0,39243.0,1661.65,563.0,1016.0,364.0,840.9655172413793,14043.0,20600.38,23173.06,6513.3,7162.14,4546.0,19415.0,1764.51,3767.0,808.1777777777778
2019-11-08 13:00:00,701.6896551724138,8349.0,1442.9012345679014,10939.0,4311.0,7753.76,8777.86,67935.0,4452.7,1194.3,31931.0,11694.0,63015.0,42388.0,5302.27,2125.0,5780.0,3988.0,40157.0,1643.02,560.0,1003.0,357.0,824.7931034482758,14404.0,20491.51,22924.86,6491.0,7127.0,4455.0,19351.0,1717.68,3699.0,792.0
2019-11-08 14:00:00,701.6896551724138,8363.0,1434.7530864197531,10845.0,4357.0,7530.17,8883.68,66041.0,4347.82,1217.0,31171.0,11912.0,61134.0,41948.0,5242.5,2113.0,5839.0,3954.0,40184.0,1641.73,560.0,1017.0,357.0,824.7931034482758,15016.0,20881.02,22915.63,6661.4,7241.0,4442.0,19523.0,1699.63,3681.0,789.6888888888889
2019-11-08 15:00:00,742.9655172413794,8637.0,1514.1975308641975,10951.0,4659.0,7364.65,8955.52,66438.0,4575.13,1222.8,30878.0,11989.0,60402.0,42438.0,5555.39,2230.0,5962.0,3959.0,41098.0,1707.16,562.0,1035.0,378.0,873.3103448275862,15700.0,20612.37,23802.83,6620.3,7746.0,4722.0,19890.0,1693.61,3822.0,839.4666666666667
2019-11-08 16:00:00,798.0000000000001,8922.0,1619.4444444444446,11636.0,4895.0,7387.35,8974.51,68651.0,4951.91,1193.4,31048.0,11895.0,63520.0,45520.0,5937.4,2385.0,5984.0,4064.0,42421.0,1670.17,592.0,1015.0,406.0,938.0,16469.0,20885.35,24079.43,6540.0,7857.0,5004.0,19872.0,1780.61,3868.0,889.6
2019-11-08 17:00:00,792.1034482758621,8722.0,1605.8641975308642,11697.0,4790.0,7615.13,8701.26,68183.0,4777.52,1148.9,32872.0,11736.0,67875.0,48188.0,5921.49,2365.0,5871.0,4463.0,41772.0,1609.14,614.0,972.0,403.0,931.0689655172414,15880.0,20694.65,23640.93,6761.3,7754.0,5017.0,19453.0,1714.19,3789.0,891.9111111111112
2019-11-08 18:00:00,780.3103448275863,8139.0,1592.962962962963,11181.0,4555.0,7569.49,8561.23,65892.0,4439.47,1103.3,33595.0,11402.0,67737.0,47262.0,5813.94,2346.0,5765.0,4554.0,40972.0,1558.62,590.0,919.0,397.0,917.2068965517241,15237.0,20307.42,23437.53,7119.8,7591.0,4888.0,18869.0,1725.57,3742.0,868.9777777777778
2019-11-08 19:00:00,774.4137931034484,7528.0,1529.1358024691358,10540.0,4336.0,7278.56,8136.51,61770.0,4134.19,1047.4,33508.0,10867.0,63956.0,46274.0,5478.53,2252.0,5555.0,4289.0,38395.0,1459.43,560.0,885.0,394.0,910.2758620689655,14594.0,19905.08,22621.48,7162.7,7252.0,4757.0,17990.0,1608.7,3633.0,845.6888888888889
2019-11-08 20:00:00,744.9310344827587,6987.0,1474.8148148148148,10090.0,4167.0,6836.14,7604.9,58524.0,3901.94,964.0,32329.0,10885.0,60697.0,43944.0,5002.82,2172.0,5351.0,4044.0,35275.0,1338.51,512.0,802.0,379.0,875.6206896551724,13852.0,19307.33,21114.33,6943.0,6705.0,4636.0,17120.0,1472.65,3411.0,824.1777777777778
2019-11-08 21:00:00,721.344827586207,6793.0,1355.3086419753088,10098.0,3914.0,6497.71,7112.87,55313.0,3611.97,877.9,29963.0,10575.0,61110.0,41318.0,4728.4,1996.0,5116.0,3791.0,31718.0,1219.93,521.0,730.0,367.0,847.8965517241379,13012.0,18711.38,19522.29,6589.8,7225.0,4524.0,16430.0,1338.45,3197.0,804.2666666666667
2019-11-08 22:00:00,689.896551724138,6355.0,1218.1481481481483,9826.0,3549.0,6371.01,6675.43,50767.0,3360.21,829.0,27800.0,10094.0,61835.0,37360.0,4377.74,1794.0,4857.0,3475.0,28960.0,1133.62,500.0,669.0,351.0,810.9310344827586,12309.0,18168.04,18322.98,6236.1,7263.0,4434.0,15765.0,1253.24,3046.0,788.2666666666667
2019-11-08 23:00:00,646.6551724137931,6057.0,1091.172839506173,9234.0,3351.0,6129.45,6236.24,48069.0,3176.34,787.2,25922.0,9727.9,58580.0,35359.0,4098.66,1607.0,4507.0,3332.0,26356.0,1085.21,462.0,626.0,329.0,760.1034482758621,11662.0,17663.59,17262.21,5658.7,7306.0,4113.0,15032.0,1131.04,2914.0,731.2
2019-11-09 00:00:00,583.7586206896552,5807.0,1016.4814814814815,8713.0,3247.0,6007.94,6117.49,45754.0,3094.76,756.6,24352.0,9512.3,55815.0,34044.0,4008.24,1497.0,4275.0,3127.0,24594.0,1054.45,437.0,606.0,297.0,686.1724137931035,11254.0,17237.41,16607.74,5232.7,7161.0,3795.0,14911.0,1071.62,2794.0,674.6666666666667
2019-11-09 01:00:00,542.4827586206897,5635.0,966.9135802469136,8319.0,3182.0,6176.55,6077.31,44866.0,3065.77,749.1,23075.0,9357.2,54096.0,32559.0,3950.2,1424.0,4084.0,2892.0,23613.0,1043.7,418.0,593.0,276.0,637.6551724137931,10925.0,17070.56,16281.1,4899.0,7127.0,3500.0,14760.0,1079.36,2757.0,622.2222222222223
2019-11-09 02:00:00,522.8275862068966,5497.0,954.0123456790124,8176.0,3197.0,6303.13,6149.54,44759.0,3037.21,745.3,22423.0,9298.0,51496.0,30906.0,3916.28,1405.0,4015.0,2698.0,23196.0,1048.21,416.0,600.0,266.0,614.551724137931,10777.0,17061.43,16159.54,4699.5,5715.0,3387.0,14744.0,1066.37,2735.0,602.1333333333333
2019-11-09 03:00:00,513.0,5578.0,960.8024691358025,8028.0,3261.0,6327.84,6140.93,44951.0,3050.77,754.2,22232.0,9461.3,50460.0,29432.0,3978.19,1415.0,4070.0,2708.0,23250.0,1077.29,406.0,621.0,261.0,603.0,10730.0,17083.68,16276.11,4551.1,5852.0,3349.0,14801.0,1057.22,2761.0,595.3777777777779
2019-11-09 04:00:00,530.6896551724138,5852.0,1004.9382716049383,8095.0,3431.0,6251.2,6238.62,45373.0,3137.21,801.4,22118.0,9649.9,51610.0,28424.0,4152.39,1480.0,4185.0,2652.0,23696.0,1166.56,421.0,668.0,270.0,623.7931034482758,10846.0,17198.92,16415.99,4505.3,6024.0,3481.0,15068.0,1054.0,2810.0,618.8444444444444
2019-11-09 05:00:00,571.9655172413793,6273.0,1109.5061728395062,8535.0,3687.0,6336.1,6601.5,47034.0,3344.28,841.5,22745.0,9713.7,53751.0,29891.0,4334.95,1634.0,4443.0,2642.0,25987.0,1253.24,395.0,728.0,291.0,672.3103448275862,11478.0,17576.79,17310.78,4515.6,6270.0,3701.0,15461.0,1192.95,2926.0,657.9555555555556
2019-11-09 06:00:00,632.896551724138,6980.0,1197.7777777777778,8916.0,4027.0,5897.23,6963.17,49657.0,3559.82,897.4,23861.0,9822.4,55905.0,33216.0,4766.25,1764.0,4750.0,2720.0,28392.0,1338.72,397.0,790.0,322.0,743.9310344827586,12300.0,18169.65,18186.31,4562.1,6688.0,4045.0,15908.0,1348.69,3073.0,719.1111111111111
2019-11-09 07:00:00,699.7241379310345,7504.0,1311.172839506173,9392.0,4124.0,5862.11,7344.34,54317.0,3843.19,967.3,25265.0,10040.0,57723.0,34412.0,5152.66,1931.0,4985.0,2959.0,31109.0,1436.59,414.0,853.0,356.0,822.4827586206897,13015.0,18646.38,19488.08,4673.4,6862.0,4402.0,16783.0,1451.12,3242.0,782.5777777777778
2019-11-09 08:00:00,744.9310344827587,7836.0,1367.530864197531,9790.0,4069.0,6095.1,7796.73,56812.0,3167.17,996.5,27765.0,10221.0,59522.0,40202.0,5320.28,2014.0,5179.0,3152.0,32642.0,1479.51,461.0,877.0,379.0,875.6206896551724,13650.0,19356.93,20272.45,5200.4,6853.0,4609.0,17384.0,1488.74,3401.0,819.3777777777779
2019-11-09 09:00:00,762.6206896551724,7946.0,1387.2222222222222,10083.0,3984.0,6274.24,8074.08,58630.0,3245.58,1004.0,29121.0,10320.0,59645.0,42945.0,5402.71,2043.0,5218.0,3527.0,31802.0,1490.3,486.0,885.0,388.0,896.4137931034483,13816.0,19729.92,20566.66,5684.5,6751.0,4571.0,17910.0,1469.16,3448.0,812.6222222222223
2019-11-09 10:00:00,772.4482758620691,8028.0,1412.3456790123457,10040.0,3966.0,6316.9,8206.19,59415.0,3259.52,1000.0,29417.0,10330.0,59418.0,43942.0,5514.18,2080.0,5274.0,3677.0,30799.0,1491.64,501.0,879.0,393.0,907.9655172413793,13619.0,19629.28,20780.91,5906.8,6695.0,4583.0,18252.0,1491.87,3561.0,814.7555555555556
2019-11-09 11:00:00,768.5172413793103,7817.0,1408.9506172839506,9994.0,3908.0,6266.58,8099.86,58920.0,3300.02,999.2,29177.0,10301.0,60725.0,44678.0,5509.86,2075.0,5300.0,3750.0,30033.0,1486.57,518.0,872.0,391.0,903.3448275862069,13368.0,19288.21,20720.96,6073.9,6579.0,4526.0,18328.0,1477.35,3451.0,804.6222222222223
2019-11-09 12:00:00,764.5862068965517,7581.0,1375.0,9700.0,3815.0,6231.69,8061.16,56758.0,4111.52,991.5,29276.0,10317.0,59109.0,44686.0,5237.49,2025.0,5185.0,3748.0,28539.0,1469.36,502.0,871.0,389.0,898.7241379310344,13237.0,19107.97,20478.13,6189.2,6497.0,4492.0,18123.0,1432.25,3411.0,798.5777777777778
2019-11-09 13:00:00,764.5862068965517,7444.0,1322.7160493827162,9598.0,3811.0,6142.49,7882.26,55325.0,4082.0,1000.9,28679.0,10439.0,56730.0,44324.0,5006.41,1948.0,5115.0,3757.0,28435.0,1462.0,481.0,856.0,389.0,898.7241379310344,13264.0,19161.51,19894.95,6041.6,6500.0,4403.0,18129.0,1382.05,3349.0,782.7555555555556
2019-11-09 14:00:00,735.1034482758621,7476.0,1297.5925925925926,9591.0,3935.0,6043.84,7841.28,54847.0,4113.89,1045.8,27733.0,10804.0,55405.0,43848.0,4939.67,1911.0,5170.0,3654.0,29016.0,1496.67,464.0,886.0,374.0,864.0689655172414,13505.0,19435.39,19883.18,5938.1,6718.49,4398.0,18524.0,1367.26,3310.0,781.8666666666667
2019-11-09 15:00:00,652.551724137931,7753.0,1366.172839506173,9807.0,4404.0,6085.11,7885.86,55435.0,4282.93,1070.5,27085.0,11011.0,55307.0,44154.0,5292.75,2012.0,5377.0,3600.0,30348.0,1555.7,456.0,921.0,332.0,767.0344827586207,14053.0,19746.76,20845.81,5859.7,7324.0,4732.0,19248.0,1383.92,3454.0,841.2444444444445
2019-11-09 16:00:00,813.7241379310345,8115.0,1478.20987654321,10615.0,4599.0,6263.51,7864.92,59443.0,4632.82,1051.1,27284.0,11067.0,58392.0,46324.0,5777.15,2177.0,5423.0,3748.0,33866.0,1530.43,492.0,907.0,414.0,956.4827586206897,15052.0,20006.6,21052.39,5841.5,7571.0,4967.0,19369.0,1455.92,3424.0,883.0222222222222
2019-11-09 17:00:00,809.7931034482759,7916.0,1469.3827160493827,10726.0,4445.0,6798.58,7642.89,59139.0,4441.24,1022.5,29066.0,10923.0,62294.0,47253.0,5689.23,2164.0,5298.0,4152.0,34934.0,1483.03,514.0,875.0,412.0,951.8620689655172,14691.0,20024.35,20572.89,6210.5,7451.0,4877.0,19017.0,1425.5,3357.0,867.0222222222222
2019-11-09 18:00:00,796.0344827586207,7458.0,1462.5925925925926,10319.0,4222.0,6858.69,7505.21,57253.0,4078.49,985.5,29783.0,10614.0,62561.0,46533.0,5535.79,2154.0,5242.0,4235.0,34775.0,1426.61,506.0,842.0,405.0,935.6896551724137,14154.0,19575.6,20348.61,6662.4,7248.0,4790.0,18443.0,1425.35,3288.0,851.5555555555555
2019-11-09 19:00:00,776.3793103448277,7073.0,1423.20987654321,9848.0,4001.0,6683.79,7292.8,53165.0,3848.31,940.4,29900.0,10083.0,59614.0,44438.0,5187.42,2096.0,5061.0,4032.0,32645.0,1351.15,478.0,798.0,395.0,912.5862068965517,13539.0,19116.74,19686.4,6743.1,6887.0,4721.0,17721.0,1383.74,3213.0,839.2888888888889
2019-11-09 20:00:00,758.6896551724138,6682.0,1379.0740740740741,9441.0,3865.0,6467.12,6928.57,50926.0,3655.28,886.7,29426.0,10274.0,57238.0,42108.0,4765.08,2031.0,4832.0,3790.0,30077.0,1244.95,455.0,739.0,386.0,891.7931034482758,12913.0,18485.35,18563.88,6452.8,6354.0,4531.0,16911.0,1276.73,3058.0,805.5111111111112
2019-11-09 21:00:00,723.3103448275863,6641.0,1287.4074074074074,9396.0,3646.0,6567.99,6754.85,49994.0,3465.41,834.5,27886.0,10020.0,58389.0,39232.0,4383.97,1896.0,4594.0,3576.0,27540.0,1141.53,477.0,677.0,368.0,850.2068965517241,12351.0,18064.19,17433.53,6094.1,5941.0,4448.0,16590.0,1196.55,2922.0,790.7555555555556
2019-11-09 22:00:00,699.7241379310345,6256.0,1163.8271604938273,9465.0,3428.0,6820.26,6465.01,47162.0,3305.48,782.4,25934.0,9516.5,59703.0,36204.0,4101.53,1714.0,4363.0,3360.0,25375.0,1072.69,472.0,625.0,356.0,822.4827586206897,11716.0,17744.47,16406.71,5689.1,5706.0,4225.0,15934.0,1107.56,2806.0,751.1111111111111
2019-11-09 23:00:00,650.5862068965517,5950.0,1055.1851851851852,8950.0,3267.0,6853.53,6050.51,45458.0,3189.52,745.4,23915.0,9192.0,57416.0,33303.0,3870.34,1554.0,4084.0,3224.0,23206.0,1027.56,439.0,591.0,331.0,764.7241379310344,11256.0,17281.78,15480.86,5251.3,5517.0,4059.0,15388.0,1050.7,2681.0,721.6
2019-11-10 00:00:00,595.551724137931,5708.0,967.5925925925926,8572.0,3174.0,6809.51,6003.92,43687.0,3061.94,724.1,22248.0,8943.6,54926.0,32308.0,3733.52,1425.0,3920.0,3080.0,21735.0,1005.7,408.0,571.0,303.0,700.0344827586207,10930.0,16927.48,14843.49,4831.6,5436.0,3691.0,15067.0,1005.28,2576.0,656.1777777777778
2019-11-10 01:00:00,554.2758620689656,5642.0,919.3827160493828,8362.0,3130.0,6775.32,6031.98,42673.0,2994.73,712.7,21156.0,8873.9,53093.0,31220.0,3628.96,1354.0,3742.0,2874.0,20942.0,991.11,394.0,587.0,282.0,651.5172413793103,10652.0,16758.57,14400.44,4513.1,5350.0,3417.0,14781.0,966.39,2556.0,607.4666666666667
2019-11-10 02:00:00,528.7241379310345,5492.0,900.3703703703704,8200.0,3124.0,6656.31,6080.35,42043.0,2959.73,710.1,20524.0,8853.0,50247.0,28956.0,3626.59,1326.0,3671.0,2731.0,20249.0,992.53,384.0,583.0,269.0,621.4827586206897,10542.0,16748.96,14308.34,4327.0,5375.0,3238.0,14769.0,983.71,2541.0,575.6444444444445
2019-11-10 03:00:00,509.0689655172414,5539.0,897.6543209876544,8096.0,3182.0,6651.0,6108.64,41951.0,2970.04,716.3,20228.0,8878.9,48966.0,27598.0,3577.84,1322.0,3704.0,2635.0,20234.0,1019.99,380.0,604.0,259.0,598.3793103448276,10574.0,16900.86,14329.06,4223.3,5453.0,3200.0,14908.0,964.18,2547.0,568.8888888888889
2019-11-10 04:00:00,516.9310344827586,5729.0,932.283950617284,8106.0,3290.0,6514.92,6161.52,41995.0,3050.88,749.2,20328.0,8996.3,49348.0,26619.0,3589.35,1373.0,3810.0,2598.0,20831.0,1085.38,381.0,641.0,263.0,607.6206896551724,10682.0,17065.94,14472.14,4157.8,5563.0,3276.0,15125.0,970.74,2574.0,582.4
2019-11-10 05:00:00,538.551724137931,5947.0,1000.1851851851852,8431.0,3493.0,6547.88,6361.79,41940.0,3223.57,793.0,20678.0,9146.9,50633.0,27190.0,3678.43,1473.0,4007.0,2583.0,21762.0,1151.43,366.0,684.0,274.0,633.0344827586207,11027.0,17321.6,14670.54,4159.2,5661.0,3367.0,15576.0,1059.99,2685.0,598.5777777777778
2019-11-10 06:00:00,589.6551724137931,6400.0,1055.1851851851852,8546.0,3835.0,6503.53,6707.9,43550.0,3483.36,845.9,21166.0,9298.1,51537.0,29166.0,4089.18,1554.0,4339.0,2629.0,22417.0,1229.4,370.0,728.0,300.0,693.1034482758621,11457.0,17763.14,15045.24,4215.4,5912.0,3685.0,16046.0,1174.69,2830.0,655.1111111111111
2019-11-10 07:00:00,672.2068965517242,6702.0,1175.3703703703704,8875.0,4015.0,6365.79,7138.14,46848.0,3779.45,909.7,21838.0,9487.5,52885.0,29906.0,4484.54,1731.0,4692.0,2759.0,24432.0,1324.98,373.0,788.0,342.0,790.1379310344828,11910.0,18123.02,15875.55,4190.6,5944.0,3985.0,16542.0,1305.91,3074.0,708.4444444444445
2019-11-10 08:00:00,766.551724137931,6888.0,1288.0864197530864,9279.0,4050.0,6555.42,7573.88,49936.0,3936.11,943.7,23986.0,9677.3,55656.0,35318.0,4914.89,1897.0,5009.0,2896.0,25961.0,1390.91,393.0,817.0,390.0,901.0344827586207,12071.0,18566.02,16772.74,4511.5,5925.0,4230.0,17191.0,1379.22,3289.0,752.0
2019-11-10 09:00:00,788.1724137931035,7052.0,1373.641975308642,9444.0,4068.0,6498.08,7851.98,52118.0,4005.61,956.9,25763.0,9771.9,57360.0,38462.0,5200.97,2023.0,5233.0,3205.0,26198.0,1416.59,413.0,828.0,401.0,926.448275862069,11804.0,18985.14,17213.84,4947.3,5893.0,4286.0,17640.0,1445.29,3394.0,761.9555555555556
2019-11-10 10:00:00,801.9310344827587,7133.0,1415.0617283950617,9656.0,4102.0,6518.88,7993.81,54152.0,4015.93,954.8,26483.0,9720.7,58316.0,39934.0,5398.31,2084.0,5318.0,3461.0,26404.0,1429.11,438.0,824.0,408.0,942.6206896551724,11500.0,19140.44,17515.41,5361.3,5930.0,4361.0,18142.0,1504.32,3497.0,775.2888888888889
2019-11-10 11:00:00,819.6206896551724,6869.0,1386.5432098765432,9606.0,4055.0,6458.43,7771.37,53491.0,4000.42,968.7,26419.0,9640.0,60283.0,40670.0,5247.09,2042.0,5254.0,3575.0,26557.0,1419.11,469.0,825.0,417.0,963.4137931034483,11457.0,19050.88,17767.38,5696.3,5952.0,4316.0,18178.0,1459.59,3348.0,767.2888888888889
2019-11-10 12:00:00,813.7241379310345,6586.0,1301.6666666666667,9398.0,3979.0,6326.66,7763.03,52442.0,3969.63,969.8,26731.0,9634.3,58319.0,41778.0,4770.78,1917.0,5075.0,3638.0,25458.0,1411.52,444.0,828.0,414.0,956.4827586206897,11518.0,18890.53,17856.36,5916.8,5868.0,4297.0,18085.0,1388.42,3270.0,763.9111111111112
2019-11-10 13:00:00,766.551724137931,6470.0,1224.2592592592594,9204.0,4012.0,6028.19,7704.63,50818.0,3973.5,982.7,26714.0,9725.9,55044.0,41767.0,4568.77,1803.0,5004.0,3669.0,25102.0,1411.35,416.0,833.0,390.0,901.0344827586207,11738.0,18843.96,17512.55,5694.0,5874.0,4195.0,17862.0,1323.89,3181.0,745.7777777777778
2019-11-10 14:00:00,754.7586206896552,6556.0,1190.9876543209878,9176.0,4155.0,6060.18,7796.99,50594.0,4032.99,1037.9,25686.0,10008.0,53619.0,42021.0,4529.69,1754.0,5005.0,3643.0,25447.0,1461.64,423.0,875.0,384.0,887.1724137931035,12392.0,19241.74,17420.0,5523.1,6103.0,4227.0,18345.0,1286.59,3147.0,751.4666666666667
